2024-04-03 10:07:45,622 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-07 18:57:42,749 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:57:45,183 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 18:57:49,363 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 18:57:51,925 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 18:57:55,592 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 651, 'input_tokens_used': 650, 'output_tokens_used': 1}
2024-04-07 18:57:58,062 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 18:57:59,996 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 18:58:04,235 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 655, 'input_tokens_used': 654, 'output_tokens_used': 1}
2024-04-07 18:58:06,129 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 18:58:08,049 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 18:58:12,551 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:15,851 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:18,002 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 663, 'input_tokens_used': 662, 'output_tokens_used': 1}
2024-04-07 18:58:21,919 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 654, 'input_tokens_used': 653, 'output_tokens_used': 1}
2024-04-07 18:58:24,183 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 661, 'input_tokens_used': 660, 'output_tokens_used': 1}
2024-04-07 18:58:25,668 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:25,974 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:26,038 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:26,421 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:29,715 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:29,722 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 661, 'input_tokens_used': 660, 'output_tokens_used': 1}
2024-04-07 18:58:29,820 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:30,151 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:31,456 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 18:58:31,548 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:31,620 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 18:58:31,786 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 653, 'input_tokens_used': 652, 'output_tokens_used': 1}
2024-04-07 18:58:33,180 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 652, 'input_tokens_used': 651, 'output_tokens_used': 1}
2024-04-07 18:58:33,554 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:34,773 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 656, 'input_tokens_used': 655, 'output_tokens_used': 1}
2024-04-07 18:58:34,939 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:58:35,163 - {'calling_function_name': 'find_activity', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/event_log_testing_env/comparator.py', 'calling_line': 132, 'tokens_used': 657, 'input_tokens_used': 656, 'output_tokens_used': 1}
2024-04-07 18:59:15,860 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 44, 'tokens_used': 1283, 'input_tokens_used': 835, 'output_tokens_used': 448}
2024-04-07 18:59:23,469 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 54, 'tokens_used': 1332, 'input_tokens_used': 884, 'output_tokens_used': 448}
2024-04-07 18:59:30,540 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 64, 'tokens_used': 1538, 'input_tokens_used': 1086, 'output_tokens_used': 452}
2024-04-07 18:59:37,310 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 74, 'tokens_used': 1599, 'input_tokens_used': 1148, 'output_tokens_used': 451}
2024-04-07 18:59:45,181 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 94, 'tokens_used': 1521, 'input_tokens_used': 1070, 'output_tokens_used': 451}
2024-04-07 18:59:52,031 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 84, 'tokens_used': 1568, 'input_tokens_used': 1117, 'output_tokens_used': 451}
2024-04-07 18:59:56,295 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 40, 'tokens_used': 1281, 'input_tokens_used': 1114, 'output_tokens_used': 167}
2024-04-07 18:59:58,778 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 867, 'input_tokens_used': 861, 'output_tokens_used': 6}
2024-04-07 19:00:01,187 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 887, 'input_tokens_used': 881, 'output_tokens_used': 6}
2024-04-07 19:00:03,045 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 902, 'output_tokens_used': 6}
2024-04-07 19:00:04,769 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 902, 'output_tokens_used': 6}
2024-04-07 19:00:07,088 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 900, 'input_tokens_used': 898, 'output_tokens_used': 2}
2024-04-07 19:00:08,901 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 900, 'input_tokens_used': 898, 'output_tokens_used': 2}
2024-04-07 19:00:10,755 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 906, 'output_tokens_used': 2}
2024-04-07 19:00:13,273 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 898, 'input_tokens_used': 896, 'output_tokens_used': 2}
2024-04-07 19:00:15,496 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 898, 'input_tokens_used': 896, 'output_tokens_used': 2}
2024-04-07 19:00:17,931 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 900, 'input_tokens_used': 898, 'output_tokens_used': 2}
2024-04-07 19:00:20,653 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 907, 'input_tokens_used': 905, 'output_tokens_used': 2}
2024-04-07 19:00:22,708 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 911, 'input_tokens_used': 909, 'output_tokens_used': 2}
2024-04-07 19:00:24,337 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 914, 'input_tokens_used': 912, 'output_tokens_used': 2}
2024-04-07 19:00:26,970 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 914, 'input_tokens_used': 912, 'output_tokens_used': 2}
2024-04-07 19:00:29,084 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 915, 'input_tokens_used': 909, 'output_tokens_used': 6}
2024-04-07 19:00:31,333 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 919, 'input_tokens_used': 913, 'output_tokens_used': 6}
2024-04-07 19:00:33,123 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 916, 'input_tokens_used': 910, 'output_tokens_used': 6}
2024-04-07 19:00:35,017 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 921, 'input_tokens_used': 915, 'output_tokens_used': 6}
2024-04-07 19:00:37,721 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 937, 'input_tokens_used': 935, 'output_tokens_used': 2}
2024-04-07 19:00:39,509 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 936, 'input_tokens_used': 934, 'output_tokens_used': 2}
2024-04-07 19:00:41,542 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 919, 'input_tokens_used': 917, 'output_tokens_used': 2}
2024-04-07 19:00:44,052 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1011, 'input_tokens_used': 1005, 'output_tokens_used': 6}
2024-04-07 19:00:45,889 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1031, 'input_tokens_used': 1025, 'output_tokens_used': 6}
2024-04-07 19:00:48,063 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1052, 'input_tokens_used': 1046, 'output_tokens_used': 6}
2024-04-07 19:00:50,150 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1052, 'input_tokens_used': 1046, 'output_tokens_used': 6}
2024-04-07 19:00:51,958 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1039, 'input_tokens_used': 1037, 'output_tokens_used': 2}
2024-04-07 19:00:53,652 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1039, 'input_tokens_used': 1037, 'output_tokens_used': 2}
2024-04-07 19:00:56,423 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1047, 'input_tokens_used': 1045, 'output_tokens_used': 2}
2024-04-07 19:00:58,169 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1037, 'input_tokens_used': 1035, 'output_tokens_used': 2}
2024-04-07 19:00:59,832 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1037, 'input_tokens_used': 1035, 'output_tokens_used': 2}
2024-04-07 19:01:02,034 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1039, 'input_tokens_used': 1037, 'output_tokens_used': 2}
2024-04-07 19:01:03,964 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1046, 'input_tokens_used': 1044, 'output_tokens_used': 2}
2024-04-07 19:01:05,730 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1050, 'input_tokens_used': 1048, 'output_tokens_used': 2}
2024-04-07 19:01:08,501 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1053, 'input_tokens_used': 1051, 'output_tokens_used': 2}
2024-04-07 19:01:10,576 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1053, 'input_tokens_used': 1051, 'output_tokens_used': 2}
2024-04-07 19:01:12,126 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1059, 'input_tokens_used': 1053, 'output_tokens_used': 6}
2024-04-07 19:01:14,407 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1063, 'input_tokens_used': 1057, 'output_tokens_used': 6}
2024-04-07 19:01:16,195 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1060, 'input_tokens_used': 1054, 'output_tokens_used': 6}
2024-04-07 19:01:18,067 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1065, 'input_tokens_used': 1059, 'output_tokens_used': 6}
2024-04-07 19:01:20,343 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1076, 'input_tokens_used': 1074, 'output_tokens_used': 2}
2024-04-07 19:01:22,611 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1075, 'input_tokens_used': 1073, 'output_tokens_used': 2}
2024-04-07 19:01:24,456 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1058, 'input_tokens_used': 1056, 'output_tokens_used': 2}
2024-04-07 19:01:26,619 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 496, 'output_tokens_used': 4}
2024-04-07 19:01:28,922 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 496, 'input_tokens_used': 495, 'output_tokens_used': 1}
2024-04-07 19:01:30,995 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 496, 'output_tokens_used': 3}
2024-04-07 19:01:33,575 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 497, 'output_tokens_used': 3}
2024-04-07 19:01:35,718 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 496, 'output_tokens_used': 4}
2024-04-07 19:01:37,963 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 497, 'input_tokens_used': 495, 'output_tokens_used': 2}
2024-04-07 19:01:40,139 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 498, 'output_tokens_used': 2}
2024-04-07 19:01:42,009 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 497, 'output_tokens_used': 2}
2024-04-07 19:01:44,008 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 496, 'output_tokens_used': 3}
2024-04-07 19:01:46,059 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 502, 'input_tokens_used': 499, 'output_tokens_used': 3}
2024-04-07 19:01:47,656 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 498, 'input_tokens_used': 497, 'output_tokens_used': 1}
2024-04-07 19:01:49,399 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 501, 'input_tokens_used': 498, 'output_tokens_used': 3}
2024-04-07 19:01:51,300 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 497, 'output_tokens_used': 3}
2024-04-07 19:01:53,338 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 501, 'input_tokens_used': 498, 'output_tokens_used': 3}
2024-04-07 19:01:55,197 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 496, 'output_tokens_used': 3}
2024-04-07 19:01:57,585 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 498, 'output_tokens_used': 2}
2024-04-07 19:01:59,616 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 498, 'input_tokens_used': 497, 'output_tokens_used': 1}
2024-04-07 19:02:01,616 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 498, 'output_tokens_used': 2}
2024-04-07 19:02:03,666 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 498, 'input_tokens_used': 497, 'output_tokens_used': 1}
2024-04-07 19:02:05,401 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 497, 'output_tokens_used': 2}
2024-04-07 19:02:07,614 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 501, 'input_tokens_used': 499, 'output_tokens_used': 2}
2024-04-07 19:02:10,086 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 461, 'input_tokens_used': 460, 'output_tokens_used': 1}
2024-04-07 19:02:11,818 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 460, 'input_tokens_used': 459, 'output_tokens_used': 1}
2024-04-07 19:02:14,022 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 461, 'input_tokens_used': 460, 'output_tokens_used': 1}
